;Primary Server Requests;;Secondary Server;;Primary Server Sockets;;;Secondary Server Sockets;;;Primary Server;;Secondary Server
time;requests;time;requests;time;allocated;timewait;time;allocated;timewait;time;Bad Request;time;Bad Request
08:27:51;10.018.333;08:27:51;10.005.232;08:27:51;21;0;08:27:51;11;1;08:27:51;0;08:27:51;0
08:27:52;10.066.025;08:27:52;0.9976101;08:27:52;21;0;08:27:52;11;1;08:27:52;0;08:27:52;0
08:27:53;10.024.891;08:27:53;0.9982852;08:27:53;21;0;08:27:53;11;1;08:27:53;0;08:27:53;0
08:27:54;0.9991031;08:27:54;10.041.626;08:27:54;21;0;08:27:54;11;1;08:27:54;0;08:27:54;0
08:27:55;0.9936561;08:27:55;0.9987939;08:27:55;21;0;08:27:55;11;1;08:27:55;0;08:27:55;0
08:27:56;0.9989091;08:27:56;0.9956246;08:27:56;21;0;08:27:56;11;1;08:27:56;0;08:27:56;0
08:27:57;10.080.948;08:27:57;10.010.436;08:27:57;21;0;08:27:57;11;1;08:27:57;0;08:27:57;0
08:27:58;0.9966787;08:27:58;10.025.319;08:27:58;21;0;08:27:58;11;1;08:27:58;0;08:27:58;0
08:27:59;0.9998196;08:27:59;0.9932338;08:27:59;21;0;08:27:59;11;1;08:27:59;0;08:27:59;0
08:28:00;10.044.516;08:28:00;0.9991783;08:28:00;21;0;08:28:00;11;1;08:28:00;0;08:28:00;0
08:28:01;0.996158;08:28:01;10.044.844;08:28:01;21;0;08:28:01;11;1;08:28:01;0;08:28:01;0
08:28:02;0.9992208;08:28:02;0.9953872;08:28:02;21;0;08:28:02;11;1;08:28:02;0;08:28:02;0
08:28:03;1.004.537;08:28:03;10.084.033;08:28:03;21;0;08:28:03;11;1;08:28:03;0;08:28:03;0
08:28:04;0.9996342;08:28:04;10.001.536;08:28:04;21;0;08:28:04;9;1;08:28:04;0;08:28:04;0
08:28:05;0.9986084;08:28:05;10.013.313;08:28:05;21;0;08:28:05;11;2;08:28:05;0;08:28:05;0
08:28:06;0.9986624;08:28:06;0.9996179;08:28:06;21;0;08:28:06;11;2;08:28:06;0;08:28:06;0
08:28:07;10.013.751;08:28:07;0.9990413;08:28:07;21;0;08:28:07;11;2;08:28:07;0;08:28:07;0
08:28:08;0.9997591;08:28:08;0.9985565;08:28:08;21;0;08:28:08;11;2;08:28:08;0;08:28:08;0
08:28:09;10.010.023;08:28:09;0.9990394;08:28:09;21;0;08:28:09;11;2;08:28:09;0;08:28:09;0
08:28:10;0.9969436;08:28:10;0.9985178;08:28:10;21;0;08:28:10;11;2;08:28:10;0;08:28:10;0
08:28:11;0.9997565;08:28:11;10.011.953;08:28:11;21;0;08:28:11;11;2;08:28:11;0;08:28:11;0
08:28:12;10.036.824;08:28:12;0.9964888;08:28:12;21;0;08:28:12;11;2;08:28:12;0;08:28:12;0
08:28:13;10.005.805;08:28:13;10.017.428;08:28:13;21;0;08:28:13;11;2;08:28:13;0;08:28:13;0
08:28:14;10.003.638;08:28:14;10.031.611;08:28:14;21;0;08:28:14;11;2;08:28:14;0;08:28:14;0
08:28:15;0.9994833;08:28:15;0.9993487;08:28:15;21;0;08:28:15;11;2;08:28:15;0;08:28:15;0
08:28:16;0.9998131;08:28:16;0.9981415;08:28:16;21;0;08:28:16;11;2;08:28:16;0;08:28:16;0
08:28:17;0.9969495;08:28:17;10.046.755;08:28:17;21;0;08:28:17;11;2;08:28:17;0;08:28:17;0
08:28:18;0.9943659;08:28:18;10.000.338;08:28:18;21;0;08:28:18;11;2;08:28:18;0;08:28:18;0
08:28:19;1.000.069;08:28:19;0.9995459;08:28:19;21;0;08:28:19;11;2;08:28:19;0;08:28:19;0
08:28:20;10.061.435;08:28:20;10.004.601;08:28:20;21;0;08:28:20;11;2;08:28:20;0;08:28:20;0
08:28:21;10.022.954;08:28:21;0.9993018;08:28:21;21;0;08:28:21;11;2;08:28:21;0;08:28:21;0
08:28:22;0.9955125;08:28:22;0.996149;08:28:22;21;0;08:28:22;11;2;08:28:22;0;08:28:22;0
08:28:23;0.9996272;08:28:23;0.9977593;08:28:23;21;0;08:28:23;11;2;08:28:23;0;08:28:23;0
08:28:24;10.056.056;08:28:24;10.034.581;08:28:24;21;0;08:28:24;11;2;08:28:24;0;08:28:24;0
08:28:25;0.9996136;08:28:25;0.9946568;08:28:25;21;0;08:28:25;11;2;08:28:25;0;08:28:25;0
08:28:26;0.9992147;08:28:26;0.9986164;08:28:26;21;0;08:28:26;11;2;08:28:26;0;08:28:26;0
08:28:27;0.9965267;08:28:27;10.028.558;08:28:27;21;0;08:28:27;11;2;08:28:27;0;08:28:27;0
08:28:28;10.004.929;08:28:28;0.9992076;08:28:28;21;0;08:28:28;11;2;08:28:28;0;08:28:28;0
08:28:29;1.004.617;08:28:29;0.9976571;08:28:29;21;0;08:28:29;11;2;08:28:29;0;08:28:29;0
08:28:30;0.9988771;08:28:30;0.999527;08:28:30;21;0;08:28:30;11;2;08:28:30;0;08:28:30;0
08:28:31;0.9964983;08:28:31;10.085.735;08:28:31;21;0;08:28:31;11;2;08:28:31;0;08:28:31;0
08:28:32;0.9998718;08:28:32;0.9989279;08:28:32;21;0;08:28:32;11;2;08:28:32;0;08:28:32;0
08:28:33;10.012.977;08:28:33;10.023.258;08:28:33;21;0;08:28:33;11;2;08:28:33;0;08:28:33;0
08:28:34;0.9998501;08:28:34;0.9993901;08:28:34;21;0;08:28:34;11;2;08:28:34;0;08:28:34;0
08:28:35;10.019.467;08:28:35;10.006.353;08:28:35;21;0;08:28:35;11;2;08:28:35;0;08:28:35;0
08:28:36;0.9999949;08:28:36;0.9986898;08:28:36;21;0;08:28:36;11;2;08:28:36;0;08:28:36;0
08:28:37;10.014.811;08:28:37;10.014.006;08:28:37;21;0;08:28:37;11;2;08:28:37;0;08:28:37;0
08:28:38;0.9956209;08:28:38;0.9992014;08:28:38;21;0;08:28:38;11;2;08:28:38;0;08:28:38;0
08:28:39;0.9920583;08:28:39;0.9989058;08:28:39;21;0;08:28:39;11;2;08:28:39;0;08:28:39;0
08:28:40;10.014.579;08:28:40;10.015.295;08:28:40;21;0;08:28:40;11;2;08:28:40;0;08:28:40;0
08:28:41;10.081.143;08:28:41;0.9984114;08:28:41;21;0;08:28:41;11;2;08:28:41;0;08:28:41;0
08:28:42;10.005.204;08:28:42;0.9989338;08:28:42;21;0;08:28:42;11;2;08:28:42;0;08:28:42;0
08:28:43;0.9974324;08:28:43;10.040.569;08:28:43;21;0;08:28:43;11;2;08:28:43;0;08:28:43;0
08:28:44;1.002.002;08:28:44;0.9986211;08:28:44;21;0;08:28:44;11;2;08:28:44;0;08:28:44;0
08:28:45;10.021.649;08:28:45;0.9987098;08:28:45;21;0;08:28:45;11;2;08:28:45;0;08:28:45;0
08:28:46;0.9967734;08:28:46;0.9979548;08:28:46;21;0;08:28:46;11;2;08:28:46;0;08:28:46;0
08:28:47;0.9946382;08:28:47;0.9963955;08:28:47;21;0;08:28:47;11;2;08:28:47;0;08:28:47;0
08:28:48;10.019.836;08:28:48;10.078.565;08:28:48;21;0;08:28:48;11;2;08:28:48;0;08:28:48;0
08:28:49;1.004.882;08:28:49;0.9998588;08:28:49;21;0;08:28:49;11;2;08:28:49;0;08:28:49;0
08:28:50;0.9986854;08:28:50;0.9960787;08:28:50;21;0;08:28:50;11;2;08:28:50;0;08:28:50;0
08:28:51;0.9957611;08:28:51;0.9972015;08:28:51;21;0;08:28:51;11;2;08:28:51;0;08:28:51;0
08:28:52;0.9969769;08:28:52;10.075.765;08:28:52;21;0;08:28:52;11;2;08:28:52;0;08:28:52;0
08:28:53;10.042.328;08:28:53;0.9994401;08:28:53;21;0;08:28:53;11;2;08:28:53;0;08:28:53;0
08:28:54;10.063.294;08:28:54;10.003.826;08:28:54;21;0;08:28:54;11;2;08:28:54;0;08:28:54;0
08:28:55;0.9981203;08:28:55;0.9983727;08:28:55;21;0;08:28:55;11;2;08:28:55;0;08:28:55;0
08:28:56;0.9963218;08:28:56;0.9949837;08:28:56;21;0;08:28:56;11;2;08:28:56;0;08:28:56;0
08:28:57;10.003.404;08:28:57;0.9992797;08:28:57;21;0;08:28:57;11;2;08:28:57;0;08:28:57;0
08:28:58;10.040.555;08:28:58;10.039.699;08:28:58;21;0;08:28:58;11;2;08:28:58;0;08:28:58;0
08:28:59;10.009.955;08:28:59;0.9995049;08:28:59;21;0;08:28:59;11;2;08:28:59;0;08:28:59;0
08:29:00;0.9977622;08:29:00;0.9946103;08:29:00;21;0;08:29:00;11;2;08:29:00;0;08:29:00;0
08:29:01;0.9989062;08:29:01;10.041.622;08:29:01;21;0;08:29:01;11;2;08:29:01;0;08:29:01;0
08:29:02;0.99969;08:29:02;10.026.672;08:29:02;21;0;08:29:02;11;2;08:29:02;0;08:29:02;0
08:29:03;0.9968234;08:29:03;0.9970521;08:29:03;21;0;08:29:03;11;2;08:29:03;0;08:29:03;0
08:29:04;10.008.623;08:29:04;0.9989825;08:29:04;21;0;08:29:04;11;2;08:29:04;0;08:29:04;0
08:29:05;10.005.929;08:29:05;0.999979;08:29:05;21;0;08:29:05;11;2;08:29:05;0;08:29:05;0
08:29:06;10.010.206;08:29:06;10.014.424;08:29:06;21;0;08:29:06;11;2;08:29:06;0;08:29:06;0
08:29:07;0.9993046;08:29:07;10.045.317;08:29:07;21;0;08:29:07;11;1;08:29:07;0;08:29:07;0
08:29:08;10.018.946;08:29:08;10.008.802;08:29:08;21;0;08:29:08;11;1;08:29:08;0;08:29:08;0
08:29:09;10.036.759;08:29:09;1.000.036;08:29:09;21;0;08:29:09;11;1;08:29:09;0;08:29:09;0
08:29:10;0.9982313;08:29:10;0.9989166;08:29:10;21;0;08:29:10;11;1;08:29:10;0;08:29:10;0
08:29:11;0.9967413;08:29:11;0.9994372;08:29:11;21;0;08:29:11;11;1;08:29:11;0;08:29:11;0
08:29:12;0.9983419;08:29:12;0.9985879;08:29:12;21;0;08:29:12;11;1;08:29:12;0;08:29:12;0
08:29:13;10.022.589;08:29:13;0.9941001;08:29:13;21;0;08:29:13;11;1;08:29:13;0;08:29:13;0
08:29:14;10.001.332;08:29:14;0.9999379;08:29:14;21;0;08:29:14;11;1;08:29:14;0;08:29:14;0
08:29:15;10.002.412;08:29:15;10.081.122;08:29:15;21;0;08:29:15;11;1;08:29:15;0;08:29:15;0
08:29:16;1.001.765;08:29:16;0.9980381;08:29:16;21;0;08:29:16;11;1;08:29:16;0;08:29:16;0
08:29:17;0.9998069;08:29:17;0.998133;08:29:17;21;0;08:29:17;11;1;08:29:17;0;08:29:17;0
08:29:18;10.018.035;08:29:18;10.015.812;08:29:18;21;0;08:29:18;11;1;08:29:18;0;08:29:18;0
08:29:19;0.9965391;08:29:19;0.9986753;08:29:19;21;0;08:29:19;11;1;08:29:19;0;08:29:19;0
08:29:20;0.998643;08:29:20;0.9950429;08:29:20;21;0;08:29:20;11;1;08:29:20;0;08:29:20;0
08:29:21;0.9996334;08:29:21;10.021.975;08:29:21;21;0;08:29:21;11;1;08:29:21;0;08:29:21;0
08:29:22;0.9957326;08:29:22;10.058.839;08:29:22;21;0;08:29:22;11;1;08:29:22;0;08:29:22;0
08:29:23;1.005.095;08:29:23;10.007.023;08:29:23;21;0;08:29:23;11;1;08:29:23;0;08:29:23;0
08:29:24;10.036.858;08:29:24;0.9993617;08:29:24;21;0;08:29:24;11;1;08:29:24;0;08:29:24;0
08:29:25;1.000.443;08:29:25;0.9996964;08:29:25;21;0;08:29:25;11;1;08:29:25;0;08:29:25;0
08:29:26;10.004.027;08:29:26;0.9990788;08:29:26;21;0;08:29:26;11;1;08:29:26;0;08:29:26;0
08:29:27;0.9973568;08:29:27;10.002.984;08:29:27;21;0;08:29:27;11;1;08:29:27;0;08:29:27;0
08:29:28;0.9993095;08:29:28;0.9993402;08:29:28;21;0;08:29:28;11;1;08:29:28;0;08:29:28;0
08:29:29;10.023.262;08:29:29;10.011.098;08:29:29;21;0;08:29:29;11;1;08:29:29;0;08:29:29;0
08:29:30;0.9985109;08:29:30;0.9983822;08:29:30;21;0;08:29:30;11;1;08:29:30;0;08:29:30;0
08:29:31;0.9999957;08:29:31;10.010.903;08:29:31;21;0;08:29:31;11;1;08:29:31;0;08:29:31;0
08:29:32;0.9980726;08:29:32;10.005.848;08:29:32;21;0;08:29:32;11;1;08:29:32;0;08:29:32;0
08:29:33;0.9997459;08:29:33;10.021.102;08:29:33;21;0;08:29:33;11;1;08:29:33;0;08:29:33;0
08:29:34;10.022.318;08:29:34;0.9996606;08:29:34;21;0;08:29:34;11;1;08:29:34;0;08:29:34;0
08:29:35;10.001.545;08:29:35;0.9991565;08:29:35;21;0;08:29:35;11;1;08:29:35;0;08:29:35;0
08:29:36;0.9982192;08:29:36;0.9992334;08:29:36;21;0;08:29:36;11;1;08:29:36;0;08:29:36;0
08:29:37;0.9967746;08:29:37;0.9998881;08:29:37;21;0;08:29:37;11;1;08:29:37;0;08:29:37;0
08:29:38;10.021.311;08:29:38;10.012.928;08:29:38;21;0;08:29:38;11;1;08:29:38;0;08:29:38;0
08:29:39;0.9956152;08:29:39;10.002.974;08:29:39;21;0;08:29:39;11;1;08:29:39;0;08:29:39;0
08:29:40;0.9992374;08:29:40;0.9990215;08:29:40;21;0;08:29:40;11;1;08:29:40;0;08:29:40;0
08:29:41;10.017.907;08:29:41;0.9998183;08:29:41;21;0;08:29:41;11;1;08:29:41;0;08:29:41;0
08:29:42;0.9964318;08:29:42;0.9993143;08:29:42;21;0;08:29:42;11;1;08:29:42;0;08:29:42;0
08:29:43;10.105.905;08:29:43;0.9983857;08:29:43;21;0;08:29:43;11;1;08:29:43;0;08:29:43;0
08:29:44;0.9997987;08:29:44;10.025.693;08:29:44;21;0;08:29:44;11;1;08:29:44;0;08:29:44;0
08:29:45;0.9990604;08:29:45;0.9994477;08:29:45;21;0;08:29:45;11;1;08:29:45;0;08:29:45;0
08:29:46;10.027.221;08:29:46;0.9989357;08:29:46;21;0;08:29:46;11;1;08:29:46;0;08:29:46;0
08:29:47;10.002.786;08:29:47;0.9961965;08:29:47;21;0;08:29:47;11;2;08:29:47;0;08:29:47;0
08:29:48;0.9997731;08:29:48;0.998863;08:29:48;21;0;08:29:48;11;2;08:29:48;0;08:29:48;0
08:29:49;0.9997731;08:29:49;10.023.731;08:29:49;21;0;08:29:49;11;2;08:29:49;0;08:29:49;0
08:29:50;1.000.434;08:29:50;10.046.697;08:29:50;21;0;08:29:50;11;2;08:29:50;0;08:29:50;0
08:29:51;0.9997468;08:29:51;0.9970712;08:29:51;21;0;08:29:51;11;2;08:29:51;0;08:29:51;0
08:29:52;0.9983709;08:29:52;0.9977785;08:29:52;21;0;08:29:52;11;2;08:29:52;0;08:29:52;0
08:29:53;0.9994231;08:29:53;10.052.531;08:29:53;21;0;08:29:53;11;2;08:29:53;0;08:29:53;0
08:29:54;10.017.731;08:29:54;0.9988369;08:29:54;21;0;08:29:54;11;2;08:29:54;0;08:29:54;0
08:29:55;0.9996148;08:29:55;0.998114;08:29:55;21;0;08:29:55;11;2;08:29:55;0;08:29:55;0
08:29:56;10.004.216;08:29:56;10.009.026;08:29:56;21;0;08:29:56;11;2;08:29:56;0;08:29:56;0
08:29:57;1.000.367;08:29:57;10.002.262;08:29:57;21;0;08:29:57;11;2;08:29:57;0;08:29:57;0
08:29:58;10.004.126;08:29:58;0.9983984;08:29:58;21;0;08:29:58;11;2;08:29:58;0;08:29:58;0
08:29:59;10.001.027;08:29:59;10.028.238;08:29:59;21;0;08:29:59;11;2;08:29:59;0;08:29:59;0
08:30:00;0.9996148;08:30:00;10.003.242;08:30:00;21;0;08:30:00;11;2;08:30:00;0;08:30:00;0
08:30:01;0.9976112;08:30:01;0.9978713;08:30:01;21;0;08:30:01;11;2;08:30:01;0;08:30:01;0
08:30:02;0.9992212;08:30:02;0.9897466;08:30:02;21;0;08:30:02;11;2;08:30:02;0;08:30:02;0
08:30:03;10.031.507;08:30:03;0.9955962;08:30:03;21;0;08:30:03;11;2;08:30:03;0;08:30:03;0
08:30:04;0.9993164;08:30:04;10.166.507;08:30:04;21;0;08:30:04;11;2;08:30:04;0;08:30:04;0
08:30:05;0.9999875;08:30:05;0.9983541;08:30:05;21;0;08:30:05;11;2;08:30:05;0;08:30:05;0
08:30:06;10.006.811;08:30:06;0.9970931;08:30:06;21;0;08:30:06;11;2;08:30:06;0;08:30:06;0
08:30:07;0.999807;08:30:07;10.023.334;08:30:07;21;0;08:30:07;11;2;08:30:07;0;08:30:07;0
08:30:08;0.9981543;08:30:08;0.9988627;08:30:08;21;0;08:30:08;11;2;08:30:08;0;08:30:08;0
08:30:09;0.9993897;08:30:09;0.9946239;08:30:09;21;0;08:30:09;11;2;08:30:09;0;08:30:09;0
08:30:10;10.019.692;08:30:10;10.013.905;08:30:10;21;0;08:30:10;11;2;08:30:10;0;08:30:10;0
08:30:11;0.9995483;08:30:11;10.035.661;08:30:11;21;0;08:30:11;11;2;08:30:11;0;08:30:11;0
08:30:12;10.006.878;08:30:12;10.024.225;08:30:12;21;0;08:30:12;11;2;08:30:12;0;08:30:12;0
08:30:13;0.9999742;08:30:13;0.9979828;08:30:13;21;0;08:30:13;11;2;08:30:13;0;08:30:13;0
08:30:14;0.999904;08:30:14;10.028.052;08:30:14;21;0;08:30:14;11;2;08:30:14;0;08:30:14;0
08:30:15;10.008.089;08:30:15;10.004.097;08:30:15;21;0;08:30:15;11;2;08:30:15;0;08:30:15;0
;;08:30:16;0.9997614;08:30:16;21;0;08:30:16;11;2;08:30:16;0;08:30:16;0
;;08:34:10;0.9997457;08:30:17;21;0;08:30:17;11;2;08:30:17;0;08:30:17;0
;;08:34:11;1.000.212;08:30:18;21;0;08:30:18;11;2;08:30:18;0;08:30:18;0
;;08:34:12;10.001.543;08:30:19;21;0;08:30:19;11;2;08:30:19;0;08:30:19;0
;;08:34:13;0.9935417;08:30:20;21;0;08:30:20;11;2;08:30:20;0;08:30:20;0
;;08:34:14;0.998111;08:30:21;21;0;08:30:21;11;2;08:30:21;0;08:30:21;0
;;08:34:15;10.051.297;08:30:22;21;0;08:30:22;11;2;08:30:22;0;08:30:22;0
;;08:34:16;0.9959756;08:30:23;21;0;08:30:23;11;2;08:30:23;0;08:30:23;0
;;08:34:17;10.060.579;08:30:24;21;0;08:30:24;11;2;08:30:24;0;08:30:24;0
;;08:34:18;10.004.658;08:30:25;21;0;08:30:25;11;2;08:30:25;0;08:30:25;0
;;08:34:19;0.9996405;08:30:26;21;0;08:30:26;11;2;08:30:26;0;08:30:26;0
;;08:34:20;10.006.323;08:30:27;21;0;08:30:27;11;2;08:30:27;0;08:30:27;0
;;08:34:21;0.9982479;08:30:28;21;0;08:30:28;11;2;08:30:28;0;08:30:28;0
;;08:34:22;10.011.133;08:30:29;21;0;08:30:29;11;2;08:30:29;0;08:30:29;0
;;08:34:23;0.9974375;08:30:30;21;0;08:30:30;11;2;08:30:30;0;08:30:30;0
;;08:34:24;0.9968328;08:30:31;21;0;08:30:31;11;2;08:30:31;0;08:30:31;0
;;08:34:25;10.006.172;08:30:32;21;0;08:30:32;15;2;08:30:32;0;08:30:32;0
;;08:34:26;10.005.504;08:30:33;21;0;08:30:33;19;2;08:30:33;0;08:30:33;0
;;08:34:27;0.9990414;08:30:34;21;0;08:30:34;19;2;08:30:34;0;08:30:34;0
;;08:34:28;0.9989625;08:30:35;21;0;08:30:35;19;2;08:30:35;0;08:30:35;0
;;08:34:29;10.041.281;08:30:36;21;0;08:30:36;19;2;08:30:36;0;08:30:36;0
;;08:34:30;10.030.084;08:30:37;21;0;08:30:37;19;2;08:30:37;0;08:30:37;0
;;08:34:31;10.011.968;08:30:38;21;0;08:30:38;19;2;08:30:38;0;08:30:38;0
;;08:34:32;0.9966105;08:30:39;21;0;08:30:39;19;2;08:30:39;0;08:30:39;0
;;08:34:33;0.9933432;08:30:40;21;0;08:30:40;19;2;08:30:40;0;08:30:40;0
;;08:34:34;10.021.353;08:30:41;21;0;08:30:41;19;2;08:30:41;0;08:30:41;0
;;08:34:35;10.064.673;08:30:42;21;0;08:30:42;19;2;08:30:42;0;08:30:42;0
;;08:34:36;10.010.384;08:30:43;21;0;08:30:43;19;2;08:30:43;0;08:30:43;0
;;08:34:37;10.010.077;08:30:44;21;0;08:30:44;19;2;08:30:44;0;08:30:44;0
;;08:34:38;0.9978528;08:30:45;21;0;08:30:45;19;2;08:30:45;0;08:30:45;0
;;08:34:39;0.9975864;08:30:46;21;0;08:30:46;19;2;08:30:46;0;08:30:46;0
;;08:34:40;1.002.639;08:30:47;21;0;08:30:47;19;1;08:30:47;0;08:30:47;0
;;08:34:41;10.004.321;08:30:48;21;0;08:30:48;21;1;08:30:48;0;08:30:48;0
;;08:34:42;0.9978808;08:30:49;21;0;08:30:49;21;1;08:30:49;0;08:30:49;0
;;08:34:43;0.9988358;08:30:50;21;0;08:30:50;21;1;08:30:50;0;08:30:50;0
;;08:34:44;0.9979466;08:30:51;21;0;08:30:51;21;1;08:30:51;0;08:30:51;0
;;08:34:45;0.9999827;08:30:52;21;0;08:30:52;21;1;08:30:52;0;08:30:52;0
;;08:34:46;10.012.066;08:30:53;21;0;08:30:53;19;1;08:30:53;0;08:30:53;0
;;08:34:47;10.008.003;08:30:54;21;0;08:30:54;19;1;08:30:54;0;08:30:54;0
;;08:34:48;1.003.227;08:30:55;21;0;08:30:55;19;1;08:30:55;0;08:30:55;0
;;08:34:49;0.9981102;08:30:56;21;0;08:30:56;19;1;08:30:56;0;08:30:56;0
;;08:34:50;10.005.694;08:30:57;21;0;08:30:57;19;1;08:30:57;0;08:30:57;0
;;08:34:51;0.9970242;08:30:58;21;0;08:30:58;19;1;08:30:58;0;08:30:58;0
;;08:34:52;0.9961689;08:30:59;21;0;08:30:59;19;1;08:30:59;0;08:30:59;0
;;08:34:53;10.064.242;08:31:00;21;0;08:31:00;19;1;08:31:00;0;08:31:00;0
;;08:34:54;0.9970617;08:31:01;21;0;08:31:01;19;1;08:31:01;0;08:31:01;0
;;08:34:55;0.9949406;08:31:02;21;0;08:31:02;19;1;08:31:02;0;08:31:02;0
;;08:34:56;10.007.675;08:31:03;21;0;08:31:03;19;1;08:31:03;0;08:31:03;0
;;08:34:57;10.094.647;08:31:04;21;0;08:31:04;19;1;08:31:04;0;08:31:04;0
;;08:34:58;0.9966736;08:31:05;21;0;08:31:05;19;1;08:31:05;0;08:31:05;0
;;08:34:59;0.9935692;08:31:06;21;0;08:31:06;21;1;08:31:06;0;08:31:06;0
;;08:35:00;1.004.315;08:31:07;21;0;08:31:07;21;1;08:31:07;0;08:31:07;0
;;08:35:01;1.003.163;08:31:08;21;0;08:31:08;21;1;08:31:08;0;08:31:08;0
;;08:35:02;0.9975578;08:31:09;21;0;08:31:09;21;1;08:31:09;0;08:31:09;0
;;08:35:03;0.9984289;08:31:10;21;0;08:31:10;21;1;08:31:10;0;08:31:10;0
;;08:35:04;0.9993337;08:31:11;21;0;08:31:11;19;1;08:31:11;0;08:31:11;0
;;08:35:05;10.010.474;08:31:12;21;0;08:31:12;19;1;08:31:12;0;08:31:12;0
;;08:35:06;10.038.102;08:31:13;21;0;08:31:13;21;1;08:31:13;0;08:31:13;0
;;08:35:07;0.9981742;08:31:14;21;0;08:31:14;21;1;08:31:14;0;08:31:14;0
;;08:35:08;1.003.465;08:31:15;21;0;08:31:15;21;1;08:31:15;0;08:31:15;0
;;08:35:09;0.9987118;08:31:16;21;0;08:31:16;21;1;08:31:16;0;08:31:16;0
;;08:35:10;10.005.552;08:31:17;21;0;08:31:17;21;1;08:31:17;0;08:31:17;0
;;08:35:11;10.023.832;08:31:18;21;0;08:31:18;21;1;08:31:18;0;08:31:18;0
;;08:35:12;0.9974888;08:31:19;21;0;08:31:19;21;1;08:31:19;0;08:31:19;0
;;08:35:13;0.9976633;08:31:20;21;0;08:31:20;21;1;08:31:20;0;08:31:20;0
;;08:35:14;10.041.927;08:31:21;21;0;08:31:21;21;1;08:31:21;0;08:31:21;0
;;08:35:15;10.004.985;08:31:22;21;0;08:31:22;21;1;08:31:22;0;08:31:22;0
;;08:35:16;0.9991353;08:31:23;21;0;08:31:23;21;1;08:31:23;0;08:31:23;0
;;08:35:17;0.9972949;08:31:24;21;0;08:31:24;21;1;08:31:24;0;08:31:24;0
;;08:35:18;10.003.985;08:31:25;21;0;08:31:25;21;1;08:31:25;0;08:31:25;0
;;08:35:19;0.9965229;08:31:26;21;0;08:31:26;21;1;08:31:26;0;08:31:26;0
;;08:35:20;0.9940933;08:31:27;21;0;08:31:27;21;1;08:31:27;0;08:31:27;0
;;08:35:21;10.072.773;08:31:28;21;0;08:31:28;21;2;08:31:28;0;08:31:28;0
;;08:35:22;10.019.417;08:31:29;21;0;08:31:29;21;2;;;08:31:29;0
;;08:35:23;10.016.364;08:31:30;21;0;08:31:30;21;2;;;;
;;08:35:24;0.9991805;08:31:31;21;0;08:31:31;21;2;;;;
;;08:35:25;10.023.354;08:31:32;21;0;08:31:32;21;2;;;;
;;08:35:26;0.9960744;08:31:33;21;0;08:31:33;21;2;;;;
;;08:35:27;0.9964994;08:31:34;21;0;08:31:34;21;2;;;;
;;08:35:28;1.005.279;08:31:35;21;0;08:31:35;21;2;;;;
;;08:35:29;10.005.859;08:31:36;21;0;08:31:36;21;2;;;;
;;08:35:30;10.015.119;08:31:37;21;0;08:31:37;21;2;;;;
;;08:35:31;0.9979906;08:31:38;21;0;08:31:38;21;2;;;;
;;08:35:32;0.9949684;08:31:39;21;0;08:31:39;21;2;;;;
;;08:35:33;0.9987568;08:31:40;21;0;08:31:40;21;2;;;;
;;08:35:34;10.022.465;08:31:41;21;0;08:31:41;21;2;;;;
;;08:35:35;10.029.842;08:31:42;21;0;08:31:42;21;2;;;;
;;08:35:36;0.9989689;08:31:43;21;0;08:31:43;21;2;;;;
;;08:35:37;10.040.981;08:31:44;21;0;08:31:44;21;2;;;;
;;08:35:38;0.9995259;08:31:45;21;0;08:31:45;21;2;;;;
;;08:35:39;0.9986077;08:31:46;21;0;08:31:46;21;2;;;;
;;08:35:40;0.9993241;08:31:47;21;0;08:31:47;21;2;;;;
;;08:35:41;10.020.787;08:31:48;21;0;08:31:48;21;2;;;;
;;08:35:42;0.9998707;08:31:49;21;0;08:31:49;21;2;;;;
;;08:35:43;10.001.958;08:31:50;21;0;08:31:50;21;2;;;;
;;08:35:44;1;08:31:51;21;0;08:31:51;21;2;;;;
;;08:35:45;0.9983948;08:31:52;21;0;08:31:52;21;2;;;;
;;08:35:46;0.9987752;08:31:53;21;0;08:31:53;21;2;;;;
;;08:35:47;1.002.972;08:31:54;21;0;08:31:54;21;2;;;;
;;08:35:48;0.9998957;08:31:55;21;0;08:31:55;21;2;;;;
;;08:35:49;0.9999838;08:31:56;21;0;08:31:56;21;2;;;;
;;08:35:50;10.000.501;08:31:57;21;0;08:31:57;21;2;;;;
;;08:35:51;10.000.997;08:31:58;21;0;08:31:58;21;2;;;;
;;08:35:52;0.9999795;08:31:59;21;0;08:31:59;21;2;;;;
;;08:35:53;1.000.085;08:32:00;21;0;08:32:00;21;2;;;;
;;08:35:54;0.9998857;08:32:01;21;0;08:32:01;21;2;;;;
;;08:35:55;0.9992326;08:32:02;21;0;08:32:02;21;2;;;;
;;08:35:56;0.9998761;08:32:03;21;0;08:32:03;21;2;;;;
;;08:35:57;10.008.206;08:32:04;21;0;08:32:04;21;2;;;;
;;08:35:58;0.9987625;08:32:05;21;0;08:32:05;21;1;;;;
;;08:35:59;0.9987802;08:32:06;21;0;08:32:06;21;1;;;;
;;08:36:00;10.018.374;08:32:07;21;0;08:32:07;21;1;;;;
;;08:36:01;10.002.782;08:32:08;21;0;08:32:08;21;1;;;;
