;Primary Server Requests;;Secondary Server;;Primary Server Sockets;;;Secondary Server Sockets;;;Primary Server;;Secondary Server
time;requests;time;requests;time;allocated;timewait;time;allocated;timewait;time;Bad Request;time;Bad Request
21:18:08;10.045.218;;;;;;21:18:08;27;3;21:18:08;0;21:18:08;0
21:18:09;10.018.561;;;;;;21:18:09;27;3;21:18:09;0;21:18:09;0
21:18:10;10.000.721;;;;;;21:18:10;27;3;21:18:10;0;21:18:10;0
21:18:11;10.002.988;;;;;;21:18:11;27;3;21:18:11;0;21:18:11;0
21:18:12;0.9984536;;;;;;21:18:12;27;3;21:18:12;0;21:18:12;0
21:18:13;10.002.166;;;;;;21:18:13;27;3;21:18:13;0;21:18:13;0
21:18:14;0.9967538;;;;;;21:18:14;27;3;21:18:14;0;;
21:18:15;1.004.404;;;;;;21:18:15;27;3;21:18:15;0;;
21:18:16;0.9992757;;;;;;21:18:16;27;3;21:18:16;0;;
21:18:17;0.9998539;;;;;;21:18:17;27;3;21:18:17;0;;
21:18:18;10.013.068;;;;;;21:18:18;27;3;21:18:18;0;;
21:18:19;0.9985386;;;;;;21:18:19;27;3;21:18:19;0;;
21:18:20;10.010.458;;;;;;21:18:20;27;3;21:18:20;0;;
21:18:21;0.998984;;;;;;21:18:21;27;3;21:18:21;0;;
21:18:22;0.9993197;;;;;;21:18:22;27;3;21:18:22;0;;
21:18:23;1.002.829;;;;;;21:18:23;27;3;21:18:23;0;;
21:18:24;0.9977509;;;;;;21:18:24;27;3;21:18:24;0;;
21:18:25;0.9946358;;;;;;21:18:25;27;3;21:18:25;0;;
21:18:26;10.072.855;;;;;;21:18:26;27;3;21:18:26;0;;
21:18:27;0.9982611;;;;;;21:18:27;27;3;21:18:27;0;;
21:18:28;0.9967403;;;;;;21:18:28;27;3;21:18:28;0;;
21:18:29;10.046.984;;;;;;21:18:29;27;3;21:18:29;0;;
21:18:30;0.99889;;;;;;21:18:30;27;3;21:18:30;0;;
21:18:31;10.006.361;;;;;;21:18:31;27;3;21:18:31;0;;
21:18:32;10.006.236;;;;;;21:18:32;27;2;21:18:32;0;;
21:18:33;0.999467;;;;;;21:18:33;27;2;21:18:33;0;;
21:18:34;0.9991819;;;;;;21:18:34;27;2;21:18:34;0;;
21:18:35;10.017.487;;;;;;21:18:35;27;2;21:18:35;0;;
21:18:36;10.000.568;;;;;;21:18:36;27;3;21:18:36;0;;
21:18:37;0.9992444;;;;;;21:18:37;27;3;21:18:37;0;;
21:18:38;10.000.149;;;;;;21:18:38;25;3;21:18:38;0;;
21:18:39;0.9989928;;;;;;21:18:39;25;3;21:18:39;0;;
21:18:40;0.9977399;;;;;;21:18:40;25;3;21:18:40;0;;
21:18:41;10.032.425;;;;;;21:18:41;25;3;21:18:41;0;;
21:18:42;0.9980142;;;;;;21:18:42;25;3;21:18:42;0;;
21:18:43;0.9977305;;;;;;21:18:43;25;3;21:18:43;0;;
21:18:44;10.040.969;;;;;;21:18:44;25;3;21:18:44;0;;
21:18:45;0.9995779;;;;;;21:18:45;25;3;21:18:45;0;;
21:18:46;0.9984891;;;;;;21:18:46;25;3;21:18:46;0;;
21:18:47;10.016.033;;;;;;21:18:47;25;3;21:18:47;0;;
21:18:48;0.9994313;;;;;;21:18:48;25;3;21:18:48;0;;
21:18:49;10.009.764;;;;;;21:18:49;25;3;21:18:49;0;;
21:18:50;0.99926;;;;;;21:18:50;25;3;21:18:50;0;;
21:18:51;10.001.765;;;;;;21:18:51;25;3;21:18:51;0;;
21:18:52;10.010.648;;;;;;21:18:52;25;2;21:18:52;0;;
21:18:53;0.9997159;;;;;;21:18:53;25;2;21:18:53;0;;
21:18:54;0.9991649;;;;;;21:18:54;25;2;21:18:54;0;;
21:18:55;0.9998988;;;;;;21:18:55;25;2;21:18:55;0;;
21:18:56;0.9976096;;;;;;21:18:56;25;2;21:18:56;0;;
21:18:57;0.9999547;;;;;;21:18:57;25;2;21:18:57;0;;
21:18:58;10.029.171;;;;;;21:18:58;25;2;21:18:58;0;;
21:18:59;0.9989042;;;;;;21:18:59;25;2;21:18:59;0;;
21:19:00;1.001.778;;;;;;21:19:00;25;2;21:19:00;0;;
21:19:01;0.9992398;;;;;;21:19:01;25;2;21:19:01;0;;
21:19:02;0.9987372;;;;;;21:19:02;25;2;21:19:02;0;;
21:19:03;10.004.603;;;;;;21:19:03;25;2;21:19:03;0;;
21:19:04;0.9998017;;;;;;21:19:04;25;1;21:19:04;0;;
21:19:05;0.9977219;;;;;;21:19:05;25;1;21:19:05;0;;
21:19:06;0.9993874;;;;;;21:19:06;25;1;21:19:06;0;;
21:19:07;10.040.852;;;;;;21:19:07;25;1;21:19:07;0;;
21:19:08;0.999357;;;;;;21:19:08;25;1;21:19:08;0;;
21:19:09;10.008.741;;;;;;21:19:09;25;1;21:19:09;0;;
21:19:10;0.9997285;;;;;;21:19:10;25;1;21:19:10;0;;
21:19:11;0.9986643;;;;;;21:19:11;25;1;21:19:11;0;;
21:19:12;10.018.639;;;;;;21:19:12;25;1;21:19:12;0;;
21:19:13;0.999126;;;;;;21:19:13;25;1;21:19:13;0;;
21:19:14;0.9994056;;;;;;21:19:14;25;1;21:19:14;0;;
21:19:15;0.9956719;;;;;;21:19:15;25;1;21:19:15;0;;
21:19:16;1.004.444;;;;;;21:19:16;25;1;21:19:16;0;;
21:19:17;0.9971746;;;;;;21:19:17;25;1;21:19:17;0;;
21:19:18;0.9896774;;;;;;21:19:18;25;1;21:19:18;0;;
21:19:19;10.128.719;;;;;;21:19:19;25;1;21:19:19;0;;
21:19:20;10.000.516;;;;;;21:19:20;25;1;21:19:20;0;;
21:19:21;0.997985;;;;;;21:19:21;25;1;21:19:21;0;;
21:19:22;10.034.769;;;;;;21:19:22;25;1;21:19:22;0;;
21:19:23;0.9998362;;;;;;21:19:23;25;1;21:19:23;0;;
21:19:24;0.997789;;;;;;21:19:24;25;1;21:19:24;0;;
21:19:25;0.9948362;;;;;;21:19:25;25;1;21:19:25;0;;
21:19:26;10.065.836;;;;;;21:19:26;25;1;21:19:26;0;;
21:19:27;0.9998242;;;;;;21:19:27;25;1;21:19:27;0;;
21:19:28;0.9997571;;;;;;;25;;21:19:28;0;;
21:19:29;0.9991727;;;;;;;;;21:19:29;0;;
21:19:30;10.025.099;;;;;;;;;21:19:30;0;;
21:19:31;0.9999189;;;;;;;;;21:19:31;0;;
21:19:32;0.9995061;;;;;;;;;21:19:32;0;;
21:19:33;10.007.613;;;;;;;;;21:19:33;0;;
21:19:34;0.9986565;;;;;;;;;21:19:34;0;;
21:19:35;0.9959936;;;;;;;;;21:19:35;0;;
21:19:36;10.028.941;;;;;;;;;21:19:36;0;;
21:19:37;10.008.055;;;;;;;;;21:19:37;0;;
21:19:38;1.000.882;;;;;;;;;21:19:38;0;;
21:19:39;0.9989507;;;;;;;;;21:19:39;0;;
21:19:40;10.012.387;;;;;;;;;21:19:40;0;;
21:19:41;10.000.774;;;;;;;;;21:19:41;0;;
21:19:42;10.001.537;;;;;;;;;21:19:42;0;;
21:19:43;0.9997546;;;;;;;;;21:19:43;0;;
21:19:44;0.9999431;;;;;;;;;21:19:44;0;;
21:19:45;0.99945;;;;;;;;;21:19:45;0;;
21:19:46;0.9980739;;;;;;;;;21:19:46;0;;
21:19:47;10.027.787;;;;;;;;;21:19:47;0;;
21:19:48;0.9981852;;;;;;;;;21:19:48;0;;
21:19:49;10.006.911;;;;;;;;;21:19:49;0;;
21:19:50;0.9979154;;;;;;;;;21:19:50;0;;
21:19:51;10.000.006;;;;;;;;;21:19:51;0;;
21:19:52;10.031.717;;;;;;;;;21:19:52;0;;
21:19:53;0.9992169;;;;;;;;;21:19:53;0;;
21:19:54;0.9998523;;;;;;;;;21:19:54;0;;
21:19:55;10.002.704;;;;;;;;;21:19:55;0;;
21:19:56;0.9884003;;;;;;;;;21:19:56;0;;
21:19:57;0.9625504;;;;;;;;;21:19:57;0;;
21:19:58;10.432.118;;;;;;;;;21:19:58;0;;
21:19:59;0.9827939;;;;;;;;;21:19:59;0;;
21:20:00;10.234.457;;;;;;;;;21:20:00;0;;
21:20:01;0.9997792;;;;;;;;;21:20:01;0;;
21:20:02;10.007.167;;;;;;;;;21:20:02;0;;
21:20:03;0.9994125;;;;;;;;;21:20:03;0;;
21:20:04;0.999322;;;;;;;;;21:20:04;0;;
21:20:05;10.004.628;;;;;;;;;21:20:05;0;;
21:20:06;0.9997841;;;;;;;;;21:20:06;0;;
21:20:07;0.9999768;;;;;;;;;21:20:07;0;;
21:20:08;0.9996408;;;;;;;;;21:20:08;0;;
21:20:09;0.9965481;;;;;;;;;21:20:09;0;;
21:20:10;10.049.148;;;;;;;;;21:20:10;0;;
;;;;;;;;;;21:20:11;0;;
;;;;;;;;;;21:20:12;0;;
;;;;;;;;;;21:20:13;0;;
;;;;;;;;;;21:20:14;0;;
;;;;;;;;;;21:20:15;0;;
;;;;;;;;;;21:20:16;0;;
;;;;;;;;;;21:20:17;0;;
;;;;;;;;;;21:20:18;0;;
;;;;;;;;;;21:20:19;0;;
;;;;;;;;;;21:20:20;0;;
;;;;;;;;;;21:20:21;0;;
;;;;;;;;;;21:20:22;0;;
;;;;;;;;;;21:20:23;0;;
;;;;;;;;;;21:20:24;0;;
;;;;;;;;;;21:20:25;0;;
;;;;;;;;;;21:20:26;0;;
;;;;;;;;;;21:20:27;0;;
;;;;;;;;;;21:20:28;0;;
;;;;;;;;;;21:20:29;0;;
;;;;;;;;;;21:20:30;0;;
;;;;;;;;;;21:20:31;0;;
;;;;;;;;;;21:20:32;0;;
;;;;;;;;;;21:20:33;0;;
;;;;;;;;;;21:20:34;0;;
;;;;;;;;;;21:20:35;0;;
;;;;;;;;;;21:20:36;0;;
;;;;;;;;;;21:20:37;0;;
;;;;;;;;;;21:20:38;0;;
;;;;;;;;;;21:20:39;0;;
;;;;;;;;;;21:20:40;0;;
;;;;;;;;;;21:20:41;0;;
;;;;;;;;;;21:20:42;0;;
;;;;;;;;;;21:20:43;0;;
;;;;;;;;;;21:20:44;0;;
;;;;;;;;;;21:20:45;0;;
;;;;;;;;;;21:20:46;0;;
;;;;;;;;;;21:20:47;0;;
;;;;;;;;;;21:20:48;0;;
;;;;;;;;;;21:20:49;0;;
;;;;;;;;;;21:20:50;0;;
;;;;;;;;;;21:20:51;0;;
