;Primary Server Requests;;Secondary Server;;Primary Server Sockets;;;Secondary Server Sockets;;;Primary Server;;Secondary Server
time;requests;time;requests;time;allocated;timewait;time;allocated;timewait;time;Bad Request;time;Bad Request
09:53:32;1.001.481;09:53:32;4.790.000.572;09:53:32;30;0;09:53:32;21;532;09:53:32;0;09:53:32;1.439.995.503
09:53:33;10.011.086;09:53:33;5.369.993.853;09:53:33;29;0;09:53:33;21;531;09:53:33;0;09:53:33;1.440.002.848
09:53:34;0.9986908;09:53:34;0.9996303;09:53:34;30;0;09:53:34;21;532;09:53:34;0;09:53:34;0
09:53:35;0.9999948;09:53:35;10.010.956;09:53:35;28;0;09:53:35;21;531;09:53:35;0;09:53:35;0
09:53:36;10.025.128;09:53:36;0.9999285;09:53:36;30;0;09:53:36;21;532;09:53:36;0;09:53:36;0
09:53:37;0.9994722;09:53:37;0.9999914;09:53:37;28;0;09:53:37;21;530;09:53:37;0;09:53:37;0
09:53:38;10.010.371;09:53:38;0.9989839;09:53:38;30;0;09:53:38;21;530;09:53:38;0;09:53:38;0
09:53:39;0.9986001;09:53:39;0.9991608;09:53:39;29;0;09:53:39;21;530;09:53:39;0;09:53:39;0
09:53:40;0.999073;09:53:40;10.017.441;09:53:40;29;0;09:53:40;21;531;09:53:40;0;09:53:40;0
09:53:41;10.003.643;09:53:41;0.9999874;09:53:41;30;0;09:53:41;21;532;09:53:41;0;09:53:41;0
09:53:42;10.000.415;09:53:42;10.000.552;09:53:42;28;0;09:53:42;21;530;09:53:42;0;09:53:42;0
09:53:43;10.018.385;09:53:43;10.001.018;09:53:43;28;0;09:53:43;21;531;09:53:43;0;09:53:43;0
09:53:44;0.9951409;09:53:44;0.9992533;09:53:44;29;0;09:53:44;21;531;09:53:44;0;09:53:44;0
09:53:45;0.9977698;09:53:45;0.9997495;09:53:45;30;0;09:53:45;21;531;09:53:45;0;09:53:45;0
09:53:46;10.037.383;09:53:46;10.007.076;09:53:46;28;0;09:53:46;21;530;09:53:46;0;09:53:46;0
09:53:47;0.9995438;09:53:47;0.9993713;09:53:47;28;0;09:53:47;21;531;09:53:47;0;09:53:47;0
09:53:48;10.028.376;09:53:48;10.004.124;09:53:48;28;0;09:53:48;21;390;09:53:48;0;09:53:48;0
09:53:49;0.9997905;09:53:49;10.003.385;09:53:49;29;0;09:53:49;21;391;09:53:49;0;09:53:49;0
09:53:50;10.007.733;09:53:50;10.001.708;09:53:50;30;0;09:53:50;21;393;09:53:50;0;09:53:50;0
09:53:51;1.000.352;09:53:51;0.999868;09:53:51;29;0;09:53:51;21;390;09:53:51;0;09:53:51;0
09:53:52;10.001.603;09:53:52;0.9994735;09:53:52;30;0;09:53:52;21;392;09:53:52;0;09:53:52;0
09:53:53;0.9994621;09:53:53;0.9997261;09:53:53;30;0;09:53:53;21;393;09:53:53;0;09:53:53;0
09:53:54;0.9998899;09:53:54;1.000.807;09:53:54;29;0;09:53:54;21;390;09:53:54;0;09:53:54;0
09:53:55;10.010.668;09:53:55;0.9994332;09:53:55;29;0;09:53:55;21;391;09:53:55;0;09:53:55;0
09:53:56;0.9995382;09:53:56;0.9995545;09:53:56;29;0;09:53:56;21;393;09:53:56;0;09:53:56;0
09:53:57;0.9980271;09:53:57;10.011.895;09:53:57;29;0;09:53:57;21;225;09:53:57;0;09:53:57;0
09:53:58;0.9988028;09:53:58;0.9998819;09:53:58;30;0;09:53:58;21;223;09:53:58;0;09:53:58;0
09:53:59;10.022.352;09:53:59;0.9996186;09:53:59;29;0;09:53:59;19;225;09:53:59;0;09:53:59;0
09:54:00;0.9992348;09:54:00;10.001.148;09:54:00;28;0;09:54:00;21;225;09:54:00;0;09:54:00;0
09:54:01;0.9990336;09:54:01;10.010.703;09:54:01;28;0;09:54:01;21;223;09:54:01;0;09:54:01;0
09:54:02;10.008.296;09:54:02;0.9994842;09:54:02;28;0;09:54:02;21;224;09:54:02;0;09:54:02;0
09:54:03;0.999723;09:54:03;0.9996946;09:54:03;30;0;09:54:03;21;225;09:54:03;0;09:54:03;0
09:54:04;10.010.791;09:54:04;0.9999758;09:54:04;29;0;09:54:04;21;223;09:54:04;0;09:54:04;0
09:54:05;10.005.753;09:54:05;0.9998774;09:54:05;29;0;09:54:05;21;224;09:54:05;0;09:54:05;0
09:54:06;10.003.499;09:54:06;0.999479;09:54:06;28;0;09:54:06;21;224;09:54:06;0;09:54:06;0
09:54:07;0.9999854;09:54:07;0.9987773;09:54:07;30;0;09:54:07;21;224;09:54:07;0;09:54:07;0
09:54:08;10.000.119;09:54:08;10.007.936;09:54:08;30;0;09:54:08;21;223;09:54:08;0;09:54:08;0
09:54:09;10.001.046;09:54:09;10.011.251;09:54:09;28;0;09:54:09;21;225;09:54:09;0;09:54:09;0
09:54:10;0.9994307;09:54:10;0.9996074;09:54:10;28;0;09:54:10;21;152;09:54:10;0;09:54:10;0
09:54:11;0.9994409;09:54:11;0.999111;09:54:11;29;0;09:54:11;21;152;09:54:11;0;09:54:11;0
09:54:12;10.007.043;09:54:12;10.003.489;09:54:12;29;0;09:54:12;21;151;09:54:12;0;09:54:12;0
09:54:13;10.003.187;09:54:13;0.9992585;09:54:13;30;0;09:54:13;21;152;09:54:13;0;09:54:13;0
09:54:14;0.9976381;09:54:14;0.9988105;09:54:14;29;0;09:54:14;21;152;09:54:14;0;09:54:14;0
09:54:15;0.997897;09:54:15;10.028.952;09:54:15;30;0;09:54:15;21;152;09:54:15;0;09:54:15;0
09:54:16;10.028.113;09:54:16;0.9998097;09:54:16;29;0;09:54:16;21;152;09:54:16;0;09:54:16;0
09:54:17;10.010.904;09:54:17;0.9988533;09:54:17;29;0;09:54:17;21;150;09:54:17;0;09:54:17;0
09:54:18;10.001.158;09:54:18;0.9989934;09:54:18;30;0;09:54:18;21;49;09:54:18;0;09:54:18;0
09:54:19;10.010.844;09:54:19;10.013.096;09:54:19;29;0;09:54:19;21;50;09:54:19;0;09:54:19;0
09:54:20;0.9978131;09:54:20;0.9999135;09:54:20;30;0;09:54:20;21;49;09:54:20;0;09:54:20;0
09:54:21;0.9975548;09:54:21;10.001.325;09:54:21;28;0;09:54:21;21;51;09:54:21;0;09:54:21;0
09:54:22;10.022.471;09:54:22;10.011.953;09:54:22;29;0;09:54:22;21;49;09:54:22;0;09:54:22;0
09:54:23;10.011.192;09:54:23;0.9993148;09:54:23;29;0;09:54:23;21;50;09:54:23;0;09:54:23;0
09:54:24;0.9985968;09:54:24;0.9986237;09:54:24;29;0;09:54:24;21;1;09:54:24;0;09:54:24;0
09:54:25;10.012.304;09:54:25;10.016.013;09:54:25;28;0;09:54:25;21;1;09:54:25;0;09:54:25;0
09:54:26;0.9996952;09:54:26;10.002.226;09:54:26;30;0;09:54:26;21;1;09:54:26;0;09:54:26;0
09:54:27;0.9987761;09:54:27;0.9983287;09:54:27;28;0;09:54:27;21;1;09:54:27;0;09:54:27;0
09:54:28;10.012.611;09:54:28;0.9986246;09:54:28;30;0;09:54:28;21;1;09:54:28;0;09:54:28;0
09:54:29;10.003.048;09:54:29;10.028.823;09:54:29;30;0;09:54:29;21;1;09:54:29;0;09:54:29;0
09:54:30;0.998042;09:54:30;10.004.803;09:54:30;28;0;09:54:30;21;1;09:54:30;0;09:54:30;0
09:54:31;0.9988179;09:54:31;10.004.742;09:54:31;29;0;09:54:31;21;1;09:54:31;0;09:54:31;0
09:54:32;10.024.781;09:54:32;0.9998378;09:54:32;30;0;09:54:32;21;1;09:54:32;0;09:54:32;0
09:54:33;10.000.949;09:54:33;0.9991403;09:54:33;29;0;09:54:33;21;1;09:54:33;0;09:54:33;0
09:54:34;10.017.598;09:54:34;0.999934;09:54:34;28;0;09:54:34;21;1;09:54:34;0;09:54:34;0
09:54:35;0.9905485;09:54:35;0.9996745;09:54:35;28;0;09:54:35;21;1;09:54:35;0;09:54:35;0
09:54:36;0.9924998;09:54:36;0.9992528;09:54:36;30;0;09:54:36;21;1;09:54:36;0;09:54:36;0
09:54:37;10.118.476;09:54:37;100.154;09:54:37;30;0;09:54:37;21;1;09:54:37;0;09:54:37;0
09:54:38;10.041.585;09:54:38;0.9998478;09:54:38;30;0;09:54:38;21;1;09:54:38;0;09:54:38;0
